entity,type,indicator,fill_trust,state,days,total_pnl,avg_daily,sharpe,pnl_share_pct
ORBMASTER_DAX_M15_a_DE40.a_M15_OHLC,ea,VIX,medium,stressed,370,5304.15,14.34,1.04,14.9
ORBMASTER_DAX_M15_c_DE40.a_M15_OHLC,ea,DXY,medium,strong dollar,989,16316.4,16.5,1.26,42.9
ORBMASTER_DAX_M15_c_DE40.a_M15_OHLC,ea,DXY,medium,weak dollar,891,21673.15,24.32,1.79,57.1
ORBMASTER_DAX_M15_c_DE40.a_M15_OHLC,ea,SP500,medium,stocks bear,379,7556.53,19.94,1.41,20.9
ORBMASTER_DAX_M15_c_DE40.a_M15_OHLC,ea,SP500,medium,stocks bull,1398,28663.05,20.5,1.55,79.1
ORBMASTER_DAX_M15_c_DE40.a_M15_OHLC,ea,GOLD,medium,gold downtrend,441,5517.95,12.51,0.91,15.2
ORBMASTER_DAX_M15_c_DE40.a_M15_OHLC,ea,GOLD,medium,gold uptrend,1336,30701.63,22.98,1.73,84.8
ORBMASTER_DAX_M15_c_DE40.a_M15_OHLC,ea,BTC,medium,crypto bear,787,18513.67,23.52,1.64,49.0
ORBMASTER_DAX_M15_c_DE40.a_M15_OHLC,ea,BTC,medium,crypto bull,1053,19292.12,18.32,1.44,51.0
ORBMASTER_DAX_M15_c_DE40.a_M15_OHLC,ea,US10Y,medium,rates falling,716,11433.59,15.97,1.32,30.1
ORBMASTER_DAX_M15_c_DE40.a_M15_OHLC,ea,US10Y,medium,rates rising,1164,26555.96,22.81,1.63,69.9
ORBMASTER_DAX_M15_c_DE40.a_M15_OHLC,ea,OIL,medium,oil downtrend,928,10238.12,11.03,0.8,28.3
ORBMASTER_DAX_M15_c_DE40.a_M15_OHLC,ea,OIL,medium,oil uptrend,849,25981.46,30.6,2.35,71.7
ORBMASTER_DAX_M15_c_DE40.a_M15_OHLC,ea,VIX,medium,calm,405,1318.66,3.26,0.29,3.4
ORBMASTER_DAX_M15_c_DE40.a_M15_OHLC,ea,VIX,medium,normal,1206,34660.95,28.74,2.24,89.1
ORBMASTER_DAX_M15_c_DE40.a_M15_OHLC,ea,VIX,medium,stressed,370,2922.13,7.9,0.5,7.5
ORBMASTER_DAX_M15_f_DE40.a_M15_OHLC,ea,DXY,medium,strong dollar,989,26580.93,26.88,1.64,70.9
ORBMASTER_DAX_M15_f_DE40.a_M15_OHLC,ea,DXY,medium,weak dollar,891,10892.65,12.23,0.78,29.1
ORBMASTER_DAX_M15_f_DE40.a_M15_OHLC,ea,SP500,medium,stocks bear,379,9057.47,23.9,1.26,25.6
ORBMASTER_DAX_M15_f_DE40.a_M15_OHLC,ea,SP500,medium,stocks bull,1398,26313.03,18.82,1.24,74.4
ORBMASTER_DAX_M15_f_DE40.a_M15_OHLC,ea,GOLD,medium,gold downtrend,441,9386.85,21.29,1.32,26.5
ORBMASTER_DAX_M15_f_DE40.a_M15_OHLC,ea,GOLD,medium,gold uptrend,1336,25983.65,19.45,1.22,73.5
ORBMASTER_DAX_M15_f_DE40.a_M15_OHLC,ea,BTC,medium,crypto bear,787,15068.88,19.15,1.09,40.7
ORBMASTER_DAX_M15_f_DE40.a_M15_OHLC,ea,BTC,medium,crypto bull,1053,21995.39,20.89,1.39,59.3
ORBMASTER_DAX_M15_f_DE40.a_M15_OHLC,ea,US10Y,medium,rates falling,716,15502.11,21.65,1.27,41.4
ORBMASTER_DAX_M15_f_DE40.a_M15_OHLC,ea,US10Y,medium,rates rising,1164,21971.47,18.88,1.22,58.6
ORBMASTER_DAX_M15_f_DE40.a_M15_OHLC,ea,OIL,medium,oil downtrend,928,23139.0,24.93,1.49,65.4
ORBMASTER_DAX_M15_f_DE40.a_M15_OHLC,ea,OIL,medium,oil uptrend,849,12231.5,14.41,0.95,34.6
ORBMASTER_DAX_M15_f_DE40.a_M15_OHLC,ea,VIX,medium,calm,405,3947.92,9.75,0.86,9.8
ORBMASTER_DAX_M15_f_DE40.a_M15_OHLC,ea,VIX,medium,normal,1206,24812.94,20.57,1.34,61.5
ORBMASTER_DAX_M15_f_DE40.a_M15_OHLC,ea,VIX,medium,stressed,370,11616.1,31.39,1.48,28.8
ORBMASTER_US30_M15_c_US30.a_M15_OHLC,ea,DXY,medium,strong dollar,976,11548.58,11.83,0.77,41.7
ORBMASTER_US30_M15_c_US30.a_M15_OHLC,ea,DXY,medium,weak dollar,889,16151.02,18.17,1.25,58.3
ORBMASTER_US30_M15_c_US30.a_M15_OHLC,ea,SP500,medium,stocks bear,379,10944.01,28.88,1.73,45.0
ORBMASTER_US30_M15_c_US30.a_M15_OHLC,ea,SP500,medium,stocks bull,1383,13387.39,9.68,0.67,55.0
ORBMASTER_US30_M15_c_US30.a_M15_OHLC,ea,GOLD,medium,gold downtrend,426,5959.26,13.99,0.87,24.5
ORBMASTER_US30_M15_c_US30.a_M15_OHLC,ea,GOLD,medium,gold uptrend,1336,18372.14,13.75,0.94,75.5
ORBMASTER_US30_M15_c_US30.a_M15_OHLC,ea,BTC,medium,crypto bear,772,16406.5,21.25,1.31,59.5
ORBMASTER_US30_M15_c_US30.a_M15_OHLC,ea,BTC,medium,crypto bull,1053,11188.72,10.63,0.75,40.5
ORBMASTER_US30_M15_c_US30.a_M15_OHLC,ea,US10Y,medium,rates falling,716,2884.54,4.03,0.27,10.4
ORBMASTER_US30_M15_c_US30.a_M15_OHLC,ea,US10Y,medium,rates rising,1149,24815.06,21.6,1.45,89.6
ORBMASTER_US30_M15_c_US30.a_M15_OHLC,ea,OIL,medium,oil downtrend,926,17761.1,19.18,1.24,73.0
ORBMASTER_US30_M15_c_US30.a_M15_OHLC,ea,OIL,medium,oil uptrend,836,6570.3,7.86,0.54,27.0
ORBMASTER_US30_M15_c_US30.a_M15_OHLC,ea,VIX,medium,calm,404,8443.94,20.9,1.67,29.2
ORBMASTER_US30_M15_c_US30.a_M15_OHLC,ea,VIX,medium,normal,1192,9996.75,8.39,0.58,34.5
ORBMASTER_US30_M15_c_US30.a_M15_OHLC,ea,VIX,medium,stressed,370,10504.19,28.39,1.59,36.3
ORBMASTER_US30_M15_f_US30.a_M15_OHLC,ea,DXY,medium,strong dollar,975,14784.15,15.16,1.22,40.4
ORBMASTER_US30_M15_f_US30.a_M15_OHLC,ea,DXY,medium,weak dollar,889,21802.06,24.52,1.93,59.6
ORBMASTER_US30_M15_f_US30.a_M15_OHLC,ea,SP500,medium,stocks bear,379,7286.21,19.22,1.33,21.7
ORBMASTER_US30_M15_f_US30.a_M15_OHLC,ea,SP500,medium,stocks bull,1382,26344.94,19.06,1.58,78.3
ORBMASTER_US30_M15_f_US30.a_M15_OHLC,ea,GOLD,medium,gold downtrend,425,1816.34,4.27,0.3,5.4
ORBMASTER_US30_M15_f_US30.a_M15_OHLC,ea,GOLD,medium,gold uptrend,1336,31814.81,23.81,1.98,94.6
ORBMASTER_US30_M15_f_US30.a_M15_OHLC,ea,BTC,medium,crypto bear,771,14344.31,18.6,1.39,39.6
ORBMASTER_US30_M15_f_US30.a_M15_OHLC,ea,BTC,medium,crypto bull,1053,21846.85,20.75,1.74,60.4
ORBMASTER_US30_M15_f_US30.a_M15_OHLC,ea,US10Y,medium,rates falling,716,11181.58,15.62,1.24,30.6
ORBMASTER_US30_M15_f_US30.a_M15_OHLC,ea,US10Y,medium,rates rising,1148,25404.63,22.13,1.77,69.4
ORBMASTER_US30_M15_f_US30.a_M15_OHLC,ea,OIL,medium,oil downtrend,926,22286.21,24.07,1.82,66.3
ORBMASTER_US30_M15_f_US30.a_M15_OHLC,ea,OIL,medium,oil uptrend,835,11344.94,13.59,1.13,33.7
ORBMASTER_US30_M15_f_US30.a_M15_OHLC,ea,VIX,medium,calm,404,13217.05,32.72,2.94,34.7
ORBMASTER_US30_M15_f_US30.a_M15_OHLC,ea,VIX,medium,normal,1191,18403.72,15.45,1.26,48.3
ORBMASTER_US30_M15_f_US30.a_M15_OHLC,ea,VIX,medium,stressed,370,6443.06,17.41,1.23,16.9
ORBMASTER_US30_M15_h_US30.a_M15_OHLC,ea,DXY,medium,strong dollar,975,18240.55,18.71,1.23,45.5
ORBMASTER_US30_M15_h_US30.a_M15_OHLC,ea,DXY,medium,weak dollar,889,21880.91,24.61,1.6,54.5
ORBMASTER_US30_M15_h_US30.a_M15_OHLC,ea,SP500,medium,stocks bear,379,19779.03,52.19,2.83,53.8
ORBMASTER_US30_M15_h_US30.a_M15_OHLC,ea,SP500,medium,stocks bull,1382,17014.04,12.31,0.87,46.2
ORBMASTER_US30_M15_h_US30.a_M15_OHLC,ea,GOLD,medium,gold downtrend,425,12476.43,29.36,1.64,33.9
ORBMASTER_US30_M15_h_US30.a_M15_OHLC,ea,GOLD,medium,gold uptrend,1336,24316.64,18.2,1.27,66.1
ORBMASTER_US30_M15_h_US30.a_M15_OHLC,ea,BTC,medium,crypto bear,771,22073.68,28.63,1.74,56.9
ORBMASTER_US30_M15_h_US30.a_M15_OHLC,ea,BTC,medium,crypto bull,1053,16722.37,15.88,1.11,43.1
ORBMASTER_US30_M15_h_US30.a_M15_OHLC,ea,US10Y,medium,rates falling,716,8300.77,11.59,0.77,20.7
ORBMASTER_US30_M15_h_US30.a_M15_OHLC,ea,US10Y,medium,rates rising,1148,31820.69,27.72,1.8,79.3
ORBMASTER_US30_M15_h_US30.a_M15_OHLC,ea,OIL,medium,oil downtrend,926,22666.06,24.48,1.56,61.6
ORBMASTER_US30_M15_h_US30.a_M15_OHLC,ea,OIL,medium,oil uptrend,835,14127.01,16.92,1.15,38.4
ORBMASTER_US30_M15_h_US30.a_M15_OHLC,ea,VIX,medium,calm,404,15957.84,39.5,2.49,38.2
ORBMASTER_US30_M15_h_US30.a_M15_OHLC,ea,VIX,medium,normal,1191,9313.79,7.82,0.58,22.3
ORBMASTER_US30_M15_h_US30.a_M15_OHLC,ea,VIX,medium,stressed,370,16497.76,44.59,2.34,39.5
ORBMASTER_US500_M15_a_US500.a_M15_OHLC,ea,DXY,medium,strong dollar,990,33425.2,33.76,1.98,76.9
ORBMASTER_US500_M15_a_US500.a_M15_OHLC,ea,DXY,medium,weak dollar,891,10037.38,11.27,0.79,23.1
ORBMASTER_US500_M15_a_US500.a_M15_OHLC,ea,SP500,medium,stocks bear,379,13813.25,36.45,2.0,31.7
ORBMASTER_US500_M15_a_US500.a_M15_OHLC,ea,SP500,medium,stocks bull,1399,29805.68,21.3,1.39,68.3
ORBMASTER_US500_M15_a_US500.a_M15_OHLC,ea,GOLD,medium,gold downtrend,441,17555.93,39.81,2.22,40.2
ORBMASTER_US500_M15_a_US500.a_M15_OHLC,ea,GOLD,medium,gold uptrend,1337,26063.0,19.49,1.27,59.8
ORBMASTER_US500_M15_a_US500.a_M15_OHLC,ea,BTC,medium,crypto bear,788,23422.64,29.72,1.74,54.2
ORBMASTER_US500_M15_a_US500.a_M15_OHLC,ea,BTC,medium,crypto bull,1053,19785.87,18.79,1.25,45.8
ORBMASTER_US500_M15_a_US500.a_M15_OHLC,ea,US10Y,medium,rates falling,716,14633.51,20.44,1.35,33.7
ORBMASTER_US500_M15_a_US500.a_M15_OHLC,ea,US10Y,medium,rates rising,1165,28829.07,24.75,1.52,66.3
ORBMASTER_US500_M15_a_US500.a_M15_OHLC,ea,OIL,medium,oil downtrend,928,16928.76,18.24,1.2,38.8
ORBMASTER_US500_M15_a_US500.a_M15_OHLC,ea,OIL,medium,oil uptrend,850,26690.17,31.4,1.87,61.2
ORBMASTER_US500_M15_a_US500.a_M15_OHLC,ea,VIX,medium,calm,406,4217.46,10.39,0.82,8.8
ORBMASTER_US500_M15_a_US500.a_M15_OHLC,ea,VIX,medium,normal,1206,34552.77,28.65,1.75,72.3
ORBMASTER_US500_M15_a_US500.a_M15_OHLC,ea,VIX,medium,stressed,370,9019.21,24.38,1.4,18.9
ORBMASTER_US500_M15_c_US500.a_M15_OHLC,ea,DXY,medium,strong dollar,980,22414.18,22.87,1.5,50.6
ORBMASTER_US500_M15_c_US500.a_M15_OHLC,ea,DXY,medium,weak dollar,889,21879.71,24.61,1.72,49.4
ORBMASTER_US500_M15_c_US500.a_M15_OHLC,ea,SP500,medium,stocks bear,379,14848.66,39.18,2.17,35.4
ORBMASTER_US500_M15_c_US500.a_M15_OHLC,ea,SP500,medium,stocks bull,1387,27119.11,19.55,1.41,64.6
ORBMASTER_US500_M15_c_US500.a_M15_OHLC,ea,GOLD,medium,gold downtrend,430,13482.46,31.35,1.82,32.1
ORBMASTER_US500_M15_c_US500.a_M15_OHLC,ea,GOLD,medium,gold uptrend,1336,28485.31,21.32,1.52,67.9
ORBMASTER_US500_M15_c_US500.a_M15_OHLC,ea,BTC,medium,crypto bear,776,17804.67,22.94,1.46,41.7
ORBMASTER_US500_M15_c_US500.a_M15_OHLC,ea,BTC,medium,crypto bull,1053,24880.37,23.63,1.68,58.3
ORBMASTER_US500_M15_c_US500.a_M15_OHLC,ea,US10Y,medium,rates falling,716,15759.05,22.01,1.58,35.6
ORBMASTER_US500_M15_c_US500.a_M15_OHLC,ea,US10Y,medium,rates rising,1153,28534.84,24.75,1.62,64.4
ORBMASTER_US500_M15_c_US500.a_M15_OHLC,ea,OIL,medium,oil downtrend,926,17787.7,19.21,1.34,42.4
ORBMASTER_US500_M15_c_US500.a_M15_OHLC,ea,OIL,medium,oil uptrend,840,24180.07,28.79,1.86,57.6
ORBMASTER_US500_M15_c_US500.a_M15_OHLC,ea,VIX,medium,calm,404,4190.2,10.37,0.95,8.5
ORBMASTER_US500_M15_c_US500.a_M15_OHLC,ea,VIX,medium,normal,1196,34208.18,28.6,1.82,69.5
ORBMASTER_US500_M15_c_US500.a_M15_OHLC,ea,VIX,medium,stressed,370,10816.61,29.23,1.77,22.0
ORBMASTER_US500_M15_d_US500.a_M15_OHLC,ea,DXY,medium,strong dollar,990,26057.51,26.32,1.53,71.3
ORBMASTER_US500_M15_d_US500.a_M15_OHLC,ea,DXY,medium,weak dollar,891,10478.07,11.76,0.8,28.7
ORBMASTER_US500_M15_d_US500.a_M15_OHLC,ea,SP500,medium,stocks bear,379,11927.59,31.47,1.68,34.0
ORBMASTER_US500_M15_d_US500.a_M15_OHLC,ea,SP500,medium,stocks bull,1399,23161.72,16.56,1.08,66.0
ORBMASTER_US500_M15_d_US500.a_M15_OHLC,ea,GOLD,medium,gold downtrend,441,14817.66,33.6,1.87,42.2
ORBMASTER_US500_M15_d_US500.a_M15_OHLC,ea,GOLD,medium,gold uptrend,1337,20271.65,15.16,0.98,57.8
ORBMASTER_US500_M15_d_US500.a_M15_OHLC,ea,BTC,medium,crypto bear,788,16998.29,21.57,1.26,50.0
ORBMASTER_US500_M15_d_US500.a_M15_OHLC,ea,BTC,medium,crypto bull,1053,17001.94,16.15,1.06,50.0
ORBMASTER_US500_M15_d_US500.a_M15_OHLC,ea,US10Y,medium,rates falling,716,14103.22,19.7,1.22,38.6
ORBMASTER_US500_M15_d_US500.a_M15_OHLC,ea,US10Y,medium,rates rising,1165,22432.36,19.26,1.2,61.4
ORBMASTER_US500_M15_d_US500.a_M15_OHLC,ea,OIL,medium,oil downtrend,928,11963.47,12.89,0.83,34.1
ORBMASTER_US500_M15_d_US500.a_M15_OHLC,ea,OIL,medium,oil uptrend,850,23125.84,27.21,1.62,65.9
ORBMASTER_US500_M15_d_US500.a_M15_OHLC,ea,VIX,medium,calm,406,5689.43,14.01,1.0,13.6
ORBMASTER_US500_M15_d_US500.a_M15_OHLC,ea,VIX,medium,normal,1206,29005.19,24.05,1.49,69.1
ORBMASTER_US500_M15_d_US500.a_M15_OHLC,ea,VIX,medium,stressed,370,7274.32,19.66,1.07,17.3
ORBMASTER_USTEC_M15_a_USTEC.a_M15_OHLC,ea,DXY,medium,strong dollar,990,30232.98,30.54,2.24,64.7
ORBMASTER_USTEC_M15_a_USTEC.a_M15_OHLC,ea,DXY,medium,weak dollar,891,16459.17,18.47,1.44,35.3
ORBMASTER_USTEC_M15_a_USTEC.a_M15_OHLC,ea,SP500,medium,stocks bear,379,20004.54,52.78,3.56,42.9
ORBMASTER_USTEC_M15_a_USTEC.a_M15_OHLC,ea,SP500,medium,stocks bull,1399,26613.14,19.02,1.48,57.1
ORBMASTER_USTEC_M15_a_USTEC.a_M15_OHLC,ea,GOLD,medium,gold downtrend,441,15999.09,36.28,2.61,34.3
ORBMASTER_USTEC_M15_a_USTEC.a_M15_OHLC,ea,GOLD,medium,gold uptrend,1337,30618.59,22.9,1.74,65.7
ORBMASTER_USTEC_M15_a_USTEC.a_M15_OHLC,ea,BTC,medium,crypto bear,788,20500.72,26.02,1.84,43.5
ORBMASTER_USTEC_M15_a_USTEC.a_M15_OHLC,ea,BTC,medium,crypto bull,1053,26603.67,25.26,2.0,56.5
ORBMASTER_USTEC_M15_a_USTEC.a_M15_OHLC,ea,US10Y,medium,rates falling,716,11673.83,16.3,1.21,25.0
ORBMASTER_USTEC_M15_a_USTEC.a_M15_OHLC,ea,US10Y,medium,rates rising,1165,35018.32,30.06,2.28,75.0
ORBMASTER_USTEC_M15_a_USTEC.a_M15_OHLC,ea,OIL,medium,oil downtrend,928,17224.76,18.56,1.35,36.9
ORBMASTER_USTEC_M15_a_USTEC.a_M15_OHLC,ea,OIL,medium,oil uptrend,850,29392.92,34.58,2.69,63.1
ORBMASTER_USTEC_M15_a_USTEC.a_M15_OHLC,ea,VIX,medium,calm,406,1928.96,4.75,0.37,4.1
ORBMASTER_USTEC_M15_a_USTEC.a_M15_OHLC,ea,VIX,medium,normal,1206,25952.52,21.52,1.66,55.3
ORBMASTER_USTEC_M15_a_USTEC.a_M15_OHLC,ea,VIX,medium,stressed,370,19022.28,51.41,3.44,40.6
ORBMASTER_USTEC_M15_e_USTEC.a_M15_OHLC,ea,DXY,medium,strong dollar,989,13919.71,14.07,1.11,44.9
ORBMASTER_USTEC_M15_e_USTEC.a_M15_OHLC,ea,DXY,medium,weak dollar,891,17073.78,19.16,1.51,55.1
ORBMASTER_USTEC_M15_e_USTEC.a_M15_OHLC,ea,SP500,medium,stocks bear,379,10946.83,28.88,2.04,39.3
ORBMASTER_USTEC_M15_e_USTEC.a_M15_OHLC,ea,SP500,medium,stocks bull,1398,16922.01,12.1,0.99,60.7
ORBMASTER_USTEC_M15_e_USTEC.a_M15_OHLC,ea,GOLD,medium,gold downtrend,441,5621.14,12.75,1.05,20.2
ORBMASTER_USTEC_M15_e_USTEC.a_M15_OHLC,ea,GOLD,medium,gold uptrend,1336,22247.7,16.65,1.3,79.8
ORBMASTER_USTEC_M15_e_USTEC.a_M15_OHLC,ea,BTC,medium,crypto bear,787,9716.72,12.35,0.96,32.9
ORBMASTER_USTEC_M15_e_USTEC.a_M15_OHLC,ea,BTC,medium,crypto bull,1053,19783.67,18.79,1.48,67.1
ORBMASTER_USTEC_M15_e_USTEC.a_M15_OHLC,ea,US10Y,medium,rates falling,716,13910.03,19.43,1.5,44.9
ORBMASTER_USTEC_M15_e_USTEC.a_M15_OHLC,ea,US10Y,medium,rates rising,1164,17083.46,14.68,1.17,55.1
ORBMASTER_USTEC_M15_e_USTEC.a_M15_OHLC,ea,OIL,medium,oil downtrend,928,20052.1,21.61,1.68,72.0
ORBMASTER_USTEC_M15_e_USTEC.a_M15_OHLC,ea,OIL,medium,oil uptrend,849,7816.74,9.21,0.74,28.0
ORBMASTER_USTEC_M15_e_USTEC.a_M15_OHLC,ea,VIX,medium,calm,405,2557.31,6.31,0.58,8.2
ORBMASTER_USTEC_M15_e_USTEC.a_M15_OHLC,ea,VIX,medium,normal,1206,23638.78,19.6,1.51,75.5
ORBMASTER_USTEC_M15_e_USTEC.a_M15_OHLC,ea,VIX,medium,stressed,370,5117.49,13.83,1.04,16.3
ORBMASTER_USTEC_M15_g_USTEC.a_M15_OHLC,ea,DXY,medium,strong dollar,989,5841.14,5.91,0.54,46.8
ORBMASTER_USTEC_M15_g_USTEC.a_M15_OHLC,ea,DXY,medium,weak dollar,891,6639.19,7.45,0.69,53.2
ORBMASTER_USTEC_M15_g_USTEC.a_M15_OHLC,ea,SP500,medium,stocks bear,379,2211.1,5.83,0.49,23.1
ORBMASTER_USTEC_M15_g_USTEC.a_M15_OHLC,ea,SP500,medium,stocks bull,1398,7352.05,5.26,0.5,76.9
ORBMASTER_USTEC_M15_g_USTEC.a_M15_OHLC,ea,GOLD,medium,gold downtrend,441,-1547.96,-3.51,-0.34,-16.2
ORBMASTER_USTEC_M15_g_USTEC.a_M15_OHLC,ea,GOLD,medium,gold uptrend,1336,11111.11,8.32,0.76,116.2
ORBMASTER_USTEC_M15_g_USTEC.a_M15_OHLC,ea,BTC,medium,crypto bear,787,530.78,0.67,0.06,4.5
ORBMASTER_USTEC_M15_g_USTEC.a_M15_OHLC,ea,BTC,medium,crypto bull,1053,11138.81,10.58,0.98,95.5
ORBMASTER_USTEC_M15_g_USTEC.a_M15_OHLC,ea,US10Y,medium,rates falling,716,4753.75,6.64,0.6,38.1
ORBMASTER_USTEC_M15_g_USTEC.a_M15_OHLC,ea,US10Y,medium,rates rising,1164,7726.58,6.64,0.61,61.9
ORBMASTER_USTEC_M15_g_USTEC.a_M15_OHLC,ea,OIL,medium,oil downtrend,928,5619.44,6.06,0.54,58.8
ORBMASTER_USTEC_M15_g_USTEC.a_M15_OHLC,ea,OIL,medium,oil uptrend,849,3943.71,4.65,0.44,41.2
ORBMASTER_USTEC_M15_g_USTEC.a_M15_OHLC,ea,VIX,medium,calm,405,577.72,1.43,0.15,3.9
ORBMASTER_USTEC_M15_g_USTEC.a_M15_OHLC,ea,VIX,medium,normal,1206,12571.83,10.42,0.92,85.6
ORBMASTER_USTEC_M15_g_USTEC.a_M15_OHLC,ea,VIX,medium,stressed,370,1533.49,4.14,0.36,10.4
OtherSets_nas100_H1_A_USTEC.a_H1_OHLC,ea,DXY,medium,strong dollar,990,14766.15,14.92,0.96,32.6
OtherSets_nas100_H1_A_USTEC.a_H1_OHLC,ea,DXY,medium,weak dollar,891,30584.42,34.33,1.97,67.4
OtherSets_nas100_H1_A_USTEC.a_H1_OHLC,ea,SP500,medium,stocks bear,379,7933.46,20.93,1.27,17.4
OtherSets_nas100_H1_A_USTEC.a_H1_OHLC,ea,SP500,medium,stocks bull,1399,37739.34,26.98,1.65,82.6
OtherSets_nas100_H1_A_USTEC.a_H1_OHLC,ea,GOLD,medium,gold downtrend,441,6075.86,13.78,0.91,13.3
OtherSets_nas100_H1_A_USTEC.a_H1_OHLC,ea,GOLD,medium,gold uptrend,1337,39596.94,29.62,1.77,86.7
OtherSets_nas100_H1_A_USTEC.a_H1_OHLC,ea,BTC,medium,crypto bear,788,11571.06,14.68,0.89,24.9
OtherSets_nas100_H1_A_USTEC.a_H1_OHLC,ea,BTC,medium,crypto bull,1053,34889.16,33.13,2.02,75.1
OtherSets_nas100_H1_A_USTEC.a_H1_OHLC,ea,US10Y,medium,rates falling,716,27938.94,39.02,2.32,61.6
OtherSets_nas100_H1_A_USTEC.a_H1_OHLC,ea,US10Y,medium,rates rising,1165,17411.63,14.95,0.92,38.4
OtherSets_nas100_H1_A_USTEC.a_H1_OHLC,ea,OIL,medium,oil downtrend,928,31453.62,33.89,2.03,68.9
OtherSets_nas100_H1_A_USTEC.a_H1_OHLC,ea,OIL,medium,oil uptrend,850,14219.18,16.73,1.04,31.1
OtherSets_nas100_H1_A_USTEC.a_H1_OHLC,ea,VIX,medium,calm,406,6649.69,16.38,0.96,14.0
OtherSets_nas100_H1_A_USTEC.a_H1_OHLC,ea,VIX,medium,normal,1206,29391.23,24.37,1.49,62.0
OtherSets_nas100_H1_A_USTEC.a_H1_OHLC,ea,VIX,medium,stressed,370,11390.35,30.78,1.8,24.0
OtherSets_nas100_H1_C_USTEC.a_H1_OHLC,ea,DXY,medium,strong dollar,990,24517.69,24.77,1.41,52.7
OtherSets_nas100_H1_C_USTEC.a_H1_OHLC,ea,DXY,medium,weak dollar,891,21968.64,24.66,1.44,47.3
OtherSets_nas100_H1_C_USTEC.a_H1_OHLC,ea,SP500,medium,stocks bear,379,16255.72,42.89,2.29,37.5
OtherSets_nas100_H1_C_USTEC.a_H1_OHLC,ea,SP500,medium,stocks bull,1399,27145.71,19.4,1.14,62.5
OtherSets_nas100_H1_C_USTEC.a_H1_OHLC,ea,GOLD,medium,gold downtrend,441,15607.74,35.39,2.18,36.0
OtherSets_nas100_H1_C_USTEC.a_H1_OHLC,ea,GOLD,medium,gold uptrend,1337,27793.69,20.79,1.17,64.0
OtherSets_nas100_H1_C_USTEC.a_H1_OHLC,ea,BTC,medium,crypto bear,788,20680.24,26.24,1.51,43.9
OtherSets_nas100_H1_C_USTEC.a_H1_OHLC,ea,BTC,medium,crypto bull,1053,26427.27,25.1,1.43,56.1
OtherSets_nas100_H1_C_USTEC.a_H1_OHLC,ea,US10Y,medium,rates falling,716,21956.28,30.67,1.7,47.2
OtherSets_nas100_H1_C_USTEC.a_H1_OHLC,ea,US10Y,medium,rates rising,1165,24530.05,21.06,1.24,52.8
OtherSets_nas100_H1_C_USTEC.a_H1_OHLC,ea,OIL,medium,oil downtrend,928,24773.71,26.7,1.55,57.1
OtherSets_nas100_H1_C_USTEC.a_H1_OHLC,ea,OIL,medium,oil uptrend,850,18627.72,21.91,1.23,42.9
OtherSets_nas100_H1_C_USTEC.a_H1_OHLC,ea,VIX,medium,calm,406,-3111.9,-7.66,-0.49,-5.8
OtherSets_nas100_H1_C_USTEC.a_H1_OHLC,ea,VIX,medium,normal,1206,39065.59,32.39,1.8,73.2
OtherSets_nas100_H1_C_USTEC.a_H1_OHLC,ea,VIX,medium,stressed,370,17385.68,46.99,2.53,32.6
OtherSets_nas100_H1_E_USTEC.a_H1_OHLC,ea,DXY,medium,strong dollar,990,46701.98,47.17,1.5,53.8
OtherSets_nas100_H1_E_USTEC.a_H1_OHLC,ea,DXY,medium,weak dollar,891,40142.74,45.05,1.43,46.2
OtherSets_nas100_H1_E_USTEC.a_H1_OHLC,ea,SP500,medium,stocks bear,379,35220.49,92.93,2.58,40.0
OtherSets_nas100_H1_E_USTEC.a_H1_OHLC,ea,SP500,medium,stocks bull,1399,52916.59,37.82,1.29,60.0
OtherSets_nas100_H1_E_USTEC.a_H1_OHLC,ea,GOLD,medium,gold downtrend,441,28364.76,64.32,2.42,32.2
OtherSets_nas100_H1_E_USTEC.a_H1_OHLC,ea,GOLD,medium,gold uptrend,1337,59772.32,44.71,1.39,67.8
OtherSets_nas100_H1_E_USTEC.a_H1_OHLC,ea,BTC,medium,crypto bear,788,37731.27,47.88,1.43,43.5
OtherSets_nas100_H1_E_USTEC.a_H1_OHLC,ea,BTC,medium,crypto bull,1053,49102.12,46.63,1.57,56.5
OtherSets_nas100_H1_E_USTEC.a_H1_OHLC,ea,US10Y,medium,rates falling,716,39214.8,54.77,1.58,45.2
OtherSets_nas100_H1_E_USTEC.a_H1_OHLC,ea,US10Y,medium,rates rising,1165,47629.92,40.88,1.4,54.8
OtherSets_nas100_H1_E_USTEC.a_H1_OHLC,ea,OIL,medium,oil downtrend,928,54741.09,58.99,1.8,62.1
OtherSets_nas100_H1_E_USTEC.a_H1_OHLC,ea,OIL,medium,oil uptrend,850,33395.99,39.29,1.37,37.9
OtherSets_nas100_H1_E_USTEC.a_H1_OHLC,ea,VIX,medium,calm,406,-3503.02,-8.63,-0.31,-3.8
OtherSets_nas100_H1_E_USTEC.a_H1_OHLC,ea,VIX,medium,normal,1206,63834.62,52.93,1.7,69.9
OtherSets_nas100_H1_E_USTEC.a_H1_OHLC,ea,VIX,medium,stressed,370,30982.47,83.74,2.31,33.9
OtherSets_nas100_H1_G_USTEC.a_H1_OHLC,ea,DXY,medium,strong dollar,990,42743.77,43.18,2.16,68.3
